,Original Rows,Columns,Type,Silhouettescore,DaviesBouldinscore,Calinskiharabazscore,Cohesionscore,Separationscore,RMSSTDscore,RSscore,XBscore,Adjustedrandomscore,Adjusted_mutual_info_score,Fowlkes_mallows_score,Normalizedmutualinfoscore,imbalanced_ratio_before_sampling,total_hypersphere,hypersphere_minority,hypersphere_majority,samplesperhypersphere,samplesperhypersphere_minority,samplesperhypersphere_majority,Average distance between class,overlapping
5324,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5329,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5334,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5339,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5344,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5349,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5354,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5359,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5364,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5369,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5374,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5379,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5384,461,9,0,0.406840646,1.131625141,193.8603199,464026.1025,195983.1125,10.59848057,0.296939964,0.312035501,0.020047596,0.001563411,0.641300193,0.003587509,0.531561462,195,91,104,2.364102564,1.758241758,2.894230769,6.105509807,0.358953908
5389,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5394,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5399,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5404,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5409,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5414,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5419,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5424,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5429,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5434,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5439,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5444,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5449,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5454,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5459,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5464,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5469,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5474,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5479,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5484,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5489,2307,19,0,0.455663035,0.820493884,1061.486589,35558482.78,16375207.19,28.49438879,0.315309912,0.296231575,-0.105575184,0.064108705,0.713704948,0.064585172,0.166329626,73,26,47,31.60273973,12.65384615,42.08510638,9.347292236,0.0
5494,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5499,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5504,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5509,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5514,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5519,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5524,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5529,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5534,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5539,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5544,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5549,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5554,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5559,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5564,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5569,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5574,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5579,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5584,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5589,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5594,2172,9,1,0.593331911,0.435627365,4308.931288,8296012.831,49465335.68,20.61976987,0.856374322,0.429760594,0.456457909,0.255701672,0.839119325,0.257575395,0.003516999,52,4,25,41.76923077,1.5,68.24,43.04021065,6.41e-08
5599,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5604,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5609,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5614,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5619,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5624,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5629,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5634,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5639,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5644,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5649,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5654,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5659,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5664,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5669,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5674,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5679,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5684,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5689,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5694,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5699,1828,9,0,0.99060065,0.006034592,5176.785875,14324899.61,40611685.63,29.523929,0.739246632,0.000192853,0.013980773,0.010706668,0.93553431,0.011770168,0.072140762,8,3,5,228.5,41.0,341.0,76.04658981,2.59e-10
5704,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
5709,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
5714,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
5719,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
5724,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
5729,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
5734,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
5739,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
5744,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
5749,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
5754,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
5759,128,9,0,0.974003242,0.013063287,1671.614826,3046967.512,40423460.86,51.83551104,0.92990712,0.000584276,-0.013006428,-0.00978098,0.945719646,0.003206345,0.049180328,4,1,3,32.0,6.0,40.66666667,84.33631118,0.0
